SID,LAT,LON,Time
2013322N13090,14.9675,84.8925,1384873200.0
2013322N13090,14.9500,84.5000,1384884000.0
2013322N13090,14.9887,84.2344,1384894800.0
2013322N13090,15.0500,84.1000,1384905600.0
2013322N13090,15.1000,84.0675,1384916400.0
2013322N13090,15.2500,84.0500,1384927200.0
2013322N13090,15.3037,84.0287,1384938000.0
2013322N13090,15.4000,83.9500,1384948800.0
2013322N13090,15.4288,83.9037,1384959600.0
2013322N13090,15.5000,83.7500,1384970400.0
2013322N13090,15.5712,83.6537,1384981200.0
2013322N13090,15.6500,83.5500,1384992000.0
2013322N13090,15.7963,83.4288,1385002800.0
2013322N13090,15.9000,83.3000,1385013600.0
2013322N13090,16.0075,83.1325,1385024400.0
2013322N13090,16.1000,82.9500,1385035200.0
2013322N13090,16.1075,82.7325,1385046000.0
2013322N13090,16.1500,82.6000,1385056800.0
2013322N13090,16.1462,82.2750,1385067600.0
2013322N13090,16.1500,81.9500,1385078400.0
2013322N13090,16.1900,81.7288,1385089200.0
2013322N13090,16.2000,81.4000,1385100000.0
2013322N13090,16.0425,81.2111,1385110800.0
2013322N13090,15.8429,80.8143,1385121600.0
2013322N13090,15.8737,80.4827,1385132400.0
2013322N13090,16.0600,80.1600,1385143200.0
2013322N13090,16.2699,79.7349,1385154000.0
2013322N13090,16.5000,79.4000,1385164800.0
2013322N13090,16.8226,79.0928,1385175600.0
2013322N13090,17.2000,78.8000,1385186400.0
2013324N07103,7.30000,103.300,1384884000.0
2013324N07103,6.97748,103.235,1384894800.0
2013324N07103,6.80000,103.100,1384905600.0
2013324N07103,6.84254,102.858,1384916400.0
2013324N07103,6.90000,102.600,1384927200.0
2013324N07103,6.72248,102.435,1384938000.0
2013324N07103,6.50000,102.300,1384948800.0
2013324N07103,6.37000,102.150,1384959600.0
2013324N07103,6.30000,102.000,1384970400.0
2013324N07103,6.27748,101.865,1384981200.0
2013324N07103,6.30000,101.700,1384992000.0
2013324N07103,6.32750,101.472,1385002800.0
2013324N07103,6.40000,101.200,1385013600.0
2013324N07103,6.55748,100.915,1385024400.0
2013324N07103,6.70000,100.600,1385035200.0
2013324N07103,6.73002,100.242,1385046000.0
2013324N07103,6.70000,99.9000,1385056800.0
2013324N07103,6.67247,99.6275,1385067600.0
2013324N07103,6.60000,99.4000,1385078400.0
2013324N07103,6.44247,99.2000,1385089200.0
2013324N07103,6.30000,99.0000,1385100000.0
2013324N07103,6.24002,98.7350,1385110800.0
2013324N07103,6.30000,98.5000,1385121600.0
2013324N07103,6.51246,98.4000,1385132400.0
2013324N07103,6.80000,98.3000,1385143200.0
2013324N07103,7.03500,98.0800,1385154000.0
2013324N07103,7.30000,97.8000,1385164800.0
2013324N07103,7.63500,97.5075,1385175600.0
2013324N07103,8.00000,97.2000,1385186400.0
2013324N07103,8.34999,96.8925,1385197200.0
2013324N07103,8.66000,96.5800,1385208000.0
2013324N07103,8.92648,96.3499,1385218800.0
2013324N07103,9.22857,96.0571,1385229600.0
2013324N07103,9.63797,95.6024,1385240400.0
2013324N07103,10.0000,95.2000,1385251200.0
2013324N07103,10.1575,95.0000,1385262000.0
2013324N07103,10.5500,94.5500,1385272800.0
2013324N07103,10.7575,94.1175,1385283600.0
2013324N07103,11.0000,93.7000,1385294400.0
2013324N07103,11.1037,93.5462,1385305200.0
2013324N07103,11.4500,93.1500,1385316000.0
2013324N07103,11.5325,92.7462,1385326800.0
2013324N07103,11.8500,92.6000,1385337600.0
2013324N07103,11.9037,92.2212,1385348400.0
2013324N07103,11.9500,91.8500,1385359200.0
2013324N07103,12.0000,91.7250,1385370000.0
2013324N07103,12.3000,91.6000,1385380800.0
2013324N07103,12.3500,91.2325,1385391600.0
2013324N07103,12.4000,91.1000,1385402400.0
2013324N07103,12.4500,90.9362,1385413200.0
2013324N07103,12.5000,90.5000,1385424000.0
2013324N07103,12.5500,90.0537,1385434800.0
2013324N07103,12.6000,89.6000,1385445600.0
2013324N07103,12.8962,89.1500,1385456400.0
2013324N07103,12.9500,88.7000,1385467200.0
2013324N07103,13.0174,88.5112,1385478000.0
2013324N07103,13.1500,88.0500,1385488800.0
2013324N07103,13.3000,87.5363,1385499600.0
2013324N07103,13.5500,87.0000,1385510400.0
2013324N07103,13.6400,86.4600,1385521200.0
2013324N07103,13.9500,85.9500,1385532000.0
2013324N07103,13.9536,85.5211,1385542800.0
2013324N07103,14.2000,85.1000,1385553600.0
2013324N07103,14.2312,84.6187,1385564400.0
2013324N07103,14.5500,84.1000,1385575200.0
2013324N07103,14.6675,83.5501,1385586000.0
2013324N07103,15.0500,82.5000,1385596800.0
2013324N07103,15.2537,82.0887,1385607600.0
2013324N07103,15.3000,81.7000,1385618400.0
2013324N07103,15.4532,81.3717,1385629200.0
2013324N07103,15.5200,81.0400,1385640000.0
2013324N07103,15.3774,80.5718,1385650800.0
2013324N07103,15.4000,80.0000,1385661600.0
2013324N07103,15.6703,79.4060,1385672400.0
2013324N07103,16.1000,78.8000,1385683200.0
2013339N09084,9.00000,84.3000,1386201600.0
2013339N09084,9.05250,84.2025,1386212400.0
2013339N09084,9.10000,84.1000,1386223200.0
2013339N09084,9.14250,83.9925,1386234000.0
2013339N09084,9.20000,83.9000,1386244800.0
2013339N09084,9.29249,83.8425,1386255600.0
2013339N09084,9.40000,83.8000,1386266400.0
2013339N09084,9.50750,83.7425,1386277200.0
2013339N09084,9.60000,83.7000,1386288000.0
2013339N09084,9.72600,83.7480,1386298800.0
2013339N09084,9.80000,83.8000,1386309600.0
2013339N09084,9.88695,83.8529,1386320400.0
2013339N09084,10.0000,83.9000,1386331200.0
2013339N09084,10.1000,83.9175,1386342000.0
2013339N09084,10.2000,83.9500,1386352800.0
2013339N09084,10.2835,84.0229,1386363600.0
2013339N09084,10.3500,84.1000,1386374400.0
2013339N09084,10.3925,84.1538,1386385200.0
2013339N09084,10.5500,84.2500,1386396000.0
2013339N09084,10.6887,84.3288,1386406800.0
2013339N09084,10.9000,84.4000,1386417600.0
2013339N09084,11.0175,84.4787,1386428400.0
2013339N09084,11.2500,84.5000,1386439200.0
2013339N09084,11.5500,84.5463,1386450000.0
2013339N09084,11.8500,84.5500,1386460800.0
2013339N09084,12.0788,84.6000,1386471600.0
2013339N09084,12.3500,84.7000,1386482400.0
2013339N09084,12.6250,84.7113,1386493200.0
2013339N09084,12.9500,84.7000,1386504000.0
2013339N09084,13.1750,84.6750,1386514800.0
2013339N09084,13.4000,84.6500,1386525600.0
2013339N09084,13.6287,84.6425,1386536400.0
2013339N09084,13.8500,84.6500,1386547200.0
2013339N09084,14.0575,84.6675,1386558000.0
2013339N09084,14.3000,84.7000,1386568800.0
2013339N09084,14.4325,84.7500,1386579600.0
2013339N09084,14.6000,84.8000,1386590400.0
2013339N09084,14.7037,84.8288,1386601200.0
2013339N09084,14.8000,84.9000,1386612000.0
2013339N09084,14.8425,84.9213,1386622800.0
2013339N09084,15.0000,85.0500,1386633600.0
2013339N09084,15.2650,85.2687,1386644400.0
2013339N09084,15.4000,85.3000,1386655200.0
2013339N09084,15.5263,85.2263,1386666000.0
2013339N09084,15.3000,84.9500,1386676800.0
2013339N09084,15.0825,84.7250,1386687600.0
2013339N09084,14.9000,84.5500,1386698400.0
2013339N09084,14.6612,84.3925,1386709200.0
2013339N09084,14.4000,84.1000,1386720000.0
2013339N09084,14.1037,83.8288,1386730800.0
2013339N09084,13.8000,83.6000,1386741600.0
2013339N09084,13.5750,83.4325,1386752400.0
2013339N09084,13.3500,83.2500,1386763200.0
2013339N09084,13.1075,83.0102,1386774000.0
2013339N09084,12.8500,82.7000,1386784800.0
2013339N09084,12.6132,82.3514,1386795600.0
2013339N09084,12.3000,81.9500,1386806400.0
2013339N09084,11.8612,81.5176,1386817200.0
2013339N09084,11.4000,81.2000,1386828000.0
2013339N09084,10.8773,80.8413,1386838800.0
2013339N09084,10.4000,80.3000,1386849600.0
2013339N09084,10.1504,79.5918,1386860400.0
2013339N09084,10.0500,78.8000,1386871200.0
2014003N08086,7.60000,85.5000,1388685600.0
2014003N08086,7.64252,85.2925,1388696400.0
2014003N08086,7.70000,85.1000,1388707200.0
2014003N08086,7.78499,84.9350,1388718000.0
2014003N08086,7.90000,84.8000,1388728800.0
2014003N08086,8.04249,84.7000,1388739600.0
2014003N08086,8.20000,84.6000,1388750400.0
2014003N08086,8.34998,84.4725,1388761200.0
2014003N08086,8.50000,84.3000,1388772000.0
2014003N08086,8.65751,84.0650,1388782800.0
2014003N08086,8.80000,83.8000,1388793600.0
2014003N08086,8.83199,83.5400,1388804400.0
2014003N08086,9.00000,83.2000,1388815200.0
2014003N08086,9.07080,82.9950,1388826000.0
2014003N08086,9.05000,82.9000,1388836800.0
2014003N08086,9.12126,82.6825,1388847600.0
2014003N08086,9.20000,82.4500,1388858400.0
2014003N08086,9.26228,82.2457,1388869200.0
2014003N08086,9.30000,82.1000,1388880000.0
2014003N08086,9.30375,82.0250,1388890800.0
2014003N08086,9.30000,81.8500,1388901600.0
2014003N08086,9.29999,81.7127,1388912400.0
2014003N08086,9.30000,81.6000,1388923200.0
2014003N08086,9.30000,81.4888,1388934000.0
2014003N08086,9.30000,81.4000,1388944800.0
2014003N08086,9.29725,81.3776,1388955600.0
2014003N08086,9.30000,81.3000,1388966400.0
2014003N08086,9.31125,81.0788,1388977200.0
2014003N08086,9.05000,80.8500,1388988000.0
2014003N08086,8.90379,80.7307,1388998800.0
2014003N08086,8.80000,80.6500,1389009600.0
2014003N08086,8.65387,80.5211,1389020400.0
2014003N08086,8.44544,80.3414,1389031200.0
2014003N08086,8.18377,80.1318,1389042000.0
2014003N08086,7.92000,79.9200,1389052800.0
2014003N08086,7.72748,79.7500,1389063600.0
2014003N08086,7.60000,79.6000,1389074400.0
2014003N08086,7.47001,79.4000,1389085200.0
2014003N08086,7.40000,79.2000,1389096000.0
2014003N08086,7.41998,79.0500,1389106800.0
2014003N08086,7.50000,78.9000,1389117600.0
2014003N08086,7.59999,78.7150,1389128400.0
2014003N08086,7.70000,78.5000,1389139200.0
2014003N08086,7.74993,78.2874,1389150000.0
2014003N08086,7.80000,78.0000,1389160800.0
2014003N08086,7.88766,77.5876,1389171600.0
2014003N08086,8.00000,77.1000,1389182400.0
2014141N16091,15.5000,90.5000,1400641200.0
2014141N16091,16.0000,90.5000,1400652000.0
2014141N16091,16.3354,90.7328,1400662800.0
2014141N16091,16.5000,91.0000,1400673600.0
2014141N16091,16.5373,90.9626,1400684400.0
2014141N16091,16.5000,91.0000,1400695200.0
2014141N16091,16.5006,91.5341,1400706000.0
2014141N16091,16.5000,92.0000,1400716800.0
2014141N16091,16.5000,92.0000,1400727600.0
2014141N16091,17.0000,92.5000,1400738400.0
2014141N16091,17.3353,92.3700,1400749200.0
2014141N16091,17.5000,92.0000,1400760000.0
2014141N16091,17.5748,92.0376,1400770800.0
2014141N16091,17.5000,92.0000,1400781600.0
2014141N16091,17.2881,91.6119,1400792400.0
2014141N16091,17.0000,91.0000,1400803200.0
2014159N12068,12.4000,68.3000,1402207200.0
2014159N12068,12.6200,68.1401,1402218000.0
2014159N12068,12.8000,68.0000,1402228800.0
2014159N12068,12.9150,67.8925,1402239600.0
2014159N12068,13.0000,67.8000,1402250400.0
2014159N12068,13.1000,67.6775,1402261200.0
2014159N12068,13.2000,67.6000,1402272000.0
2014159N12068,13.2849,67.5751,1402282800.0
2014159N12068,13.4000,67.7000,1402293600.0
2014159N12068,13.5626,68.0550,1402304400.0
2014159N12068,13.8000,68.5000,1402315200.0
2014159N12068,14.1351,68.9247,1402326000.0
2014159N12068,14.5000,69.2000,1402336800.0
2014159N12068,14.8074,69.1827,1402347600.0
2014159N12068,15.1000,69.0000,1402358400.0
2014159N12068,15.4150,68.8225,1402369200.0
2014159N12068,15.7000,68.6000,1402380000.0
2014159N12068,15.8380,68.3860,1402390800.0
2014159N12068,16.0667,68.0667,1402401600.0
2014159N12068,16.2950,67.7750,1402412400.0
2014159N12068,16.4500,67.5500,1402423200.0
2014159N12068,16.4928,67.3731,1402434000.0
2014159N12068,16.5500,67.2000,1402444800.0
2014159N12068,16.7387,66.9787,1402455600.0
2014159N12068,16.9500,66.7000,1402466400.0
2014159N12068,17.1325,66.4750,1402477200.0
2014159N12068,17.4000,66.2000,1402488000.0
2014159N12068,17.5575,65.9749,1402498800.0
2014159N12068,17.6000,65.7500,1402509600.0
2014159N12068,17.6750,65.5788,1402520400.0
2014159N12068,17.9000,65.2500,1402531200.0
2014159N12068,18.0463,64.9462,1402542000.0
2014159N12068,18.1500,64.6500,1402552800.0
2014159N12068,18.3357,64.3357,1402563600.0
2014159N12068,18.5000,64.1000,1402574400.0
2014159N12068,18.7779,63.9862,1402585200.0
2014159N12068,19.3000,64.1000,1402596000.0
2014159N12068,19.8741,64.4002,1402606800.0
2014159N12068,20.4000,64.6000,1402617600.0
2014159N12068,20.7000,64.4000,1402628400.0
2014159N12068,21.2000,64.0000,1402639200.0
2014159N12068,21.3885,63.9042,1402650000.0
2014159N12068,21.4000,64.0000,1402660800.0
2014159N12068,21.4575,64.0775,1402671600.0
2014159N12068,21.5000,64.2000,1402682400.0
2014159N12068,21.5500,64.3425,1402693200.0
2014159N12068,21.6000,64.5000,1402704000.0
2014159N12068,21.6575,64.6425,1402714800.0
2014159N12068,21.7000,64.8000,1402725600.0
2014159N12068,21.7101,64.9900,1402736400.0
2014159N12068,21.7000,65.2000,1402747200.0
2014164N18063,18.3000,63.4000,1402596000.0
2014164N18063,18.4000,63.3000,1402606800.0
2014164N18063,18.4000,62.9000,1402617600.0
2014164N18063,18.7000,62.7000,1402628400.0
2014164N18063,19.0000,62.6000,1402639200.0
2014164N18063,19.5000,62.5000,1402650000.0
2014164N18063,19.8000,62.4000,1402660800.0
2014164N18063,19.9205,62.1931,1402671600.0
2014164N18063,20.0000,62.0000,1402682400.0
2014164N18063,20.2056,61.9522,1402693200.0
2014164N18063,20.5000,62.0000,1402704000.0
2014202N22087,22.0000,87.0000,1405911600.0
2014202N22087,22.2000,86.4000,1405922400.0
2014202N22087,22.3809,85.6934,1405933200.0
2014202N22087,22.5000,85.0000,1405944000.0
2014202N22087,22.5220,84.4697,1405954800.0
2014202N22087,22.5000,84.0000,1405965600.0
2014202N22087,22.4999,83.5000,1405976400.0
2014202N22087,22.5000,83.0000,1405987200.0
2014202N22087,22.5000,82.5000,1405998000.0
2014202N22087,22.5000,82.0000,1406008800.0
2014202N22087,22.4996,81.5273,1406019600.0
2014202N22087,22.5000,81.0000,1406030400.0
2014202N22087,22.5000,80.3300,1406041200.0
2014202N22087,22.5000,79.6000,1406052000.0
2014202N22087,22.4998,78.9000,1406062800.0
2014202N22087,22.5000,78.2000,1406073600.0
2014202N22087,22.5000,77.5000,1406084400.0
2014202N22087,22.5000,77.0000,1406095200.0
2014216N21089,21.5000,88.5000,1407067200.0
2014216N21089,21.6999,88.4477,1407078000.0
2014216N21089,21.9000,88.3000,1407088800.0
2014216N21089,22.1001,87.9944,1407099600.0
2014216N21089,22.3000,87.6000,1407110400.0
2014216N21089,22.5000,87.2000,1407121200.0
2014216N21089,22.5000,86.5000,1407132000.0
2014216N21089,22.3596,86.2386,1407142800.0
2014216N21089,22.2000,86.1000,1407153600.0
2014216N21089,22.1777,85.6451,1407164400.0
2014216N21089,22.2000,85.1000,1407175200.0
2014216N21089,22.1997,84.6205,1407186000.0
2014216N21089,22.2000,84.1000,1407196800.0
2014216N21089,22.2000,83.5000,1407207600.0
2014216N21089,22.9000,83.0000,1407218400.0
2014216N21089,23.5000,82.5000,1407229200.0
2014216N21089,24.0000,82.0000,1407240000.0
2014216N21089,24.1816,81.6187,1407250800.0
2014216N21089,24.2000,81.3000,1407261600.0
2014216N21089,24.2999,80.9602,1407272400.0
2014216N21089,24.4000,80.6000,1407283200.0
2014216N21089,24.5000,80.2000,1407294000.0
2014216N21089,24.6000,80.0000,1407304800.0
2014216N21089,24.7864,79.7603,1407315600.0
2014216N21089,25.0000,79.5000,1407326400.0
2014216N21089,25.1650,79.2499,1407337200.0
2014216N21089,25.3000,79.0000,1407348000.0
2014216N21089,25.4076,78.7501,1407358800.0
2014216N21089,25.5000,78.5000,1407369600.0
2014279N11096,10.7000,96.1000,1412575200.0
2014279N11096,10.6925,96.0075,1412586000.0
2014279N11096,10.7000,95.9000,1412596800.0
2014279N11096,10.7350,95.7650,1412607600.0
2014279N11096,10.8000,95.6000,1412618400.0
2014279N11096,10.8925,95.4150,1412629200.0
2014279N11096,11.0000,95.2000,1412640000.0
2014279N11096,11.1800,94.9660,1412650800.0
2014279N11096,11.3667,94.7333,1412661600.0
2014279N11096,11.5403,94.4459,1412672400.0
2014279N11096,11.7000,94.1000,1412683200.0
2014279N11096,11.7962,93.7999,1412694000.0
2014279N11096,11.9000,93.5000,1412704800.0
2014279N11096,12.0431,93.1709,1412715600.0
2014279N11096,12.2000,92.8500,1412726400.0
2014279N11096,12.3500,92.5575,1412737200.0
2014279N11096,12.5500,92.1000,1412748000.0
2014279N11096,12.7538,91.4388,1412758800.0
2014279N11096,12.9000,90.8500,1412769600.0
2014279N11096,13.0824,90.4100,1412780400.0
2014279N11096,13.2500,90.1000,1412791200.0
2014279N11096,13.4537,89.6425,1412802000.0
2014279N11096,13.6000,89.3000,1412812800.0
2014279N11096,13.6962,89.0675,1412823600.0
2014279N11096,13.8000,88.8500,1412834400.0
2014279N11096,13.9212,88.6462,1412845200.0
2014279N11096,14.0500,88.4500,1412856000.0
2014279N11096,14.1212,88.2000,1412866800.0
2014279N11096,14.2000,88.0000,1412877600.0
2014279N11096,14.4000,87.8000,1412888400.0
2014279N11096,14.5500,87.6500,1412899200.0
2014279N11096,14.7750,87.3500,1412910000.0
2014279N11096,14.9000,87.1500,1412920800.0
2014279N11096,15.1000,86.9612,1412931600.0
2014279N11096,15.3000,86.8000,1412942400.0
2014279N11096,15.4863,86.5288,1412953200.0
2014279N11096,15.6000,86.3000,1412964000.0
2014279N11096,15.7250,86.0174,1412974800.0
2014279N11096,15.8500,85.7000,1412985600.0
2014279N11096,15.9750,85.4175,1412996400.0
2014279N11096,16.1000,85.1500,1413007200.0
2014279N11096,16.1175,85.0174,1413018000.0
2014279N11096,16.2000,84.8500,1413028800.0
2014279N11096,16.3137,84.7825,1413039600.0
2014279N11096,16.5500,84.6500,1413050400.0
2014279N11096,16.8000,84.3899,1413061200.0
2014279N11096,17.1500,84.1500,1413072000.0
2014279N11096,17.3750,83.7751,1413082800.0
2014279N11096,17.6000,83.4000,1413093600.0
2014279N11096,17.7887,83.0748,1413104400.0
2014279N11096,18.0000,82.8000,1413115200.0
2014279N11096,18.3238,82.5287,1413126000.0
2014279N11096,18.7500,82.2500,1413136800.0
2014279N11096,19.0138,82.0851,1413147600.0
2014279N11096,19.7000,81.5500,1413158400.0
2014279N11096,20.4787,81.4562,1413169200.0
2014279N11096,20.8286,81.4143,1413180000.0
2014279N11096,21.1382,81.4125,1413190800.0
2014279N11096,21.4400,81.4400,1413201600.0
2014279N11096,21.6576,81.5000,1413212400.0
2014279N11096,22.3000,81.5000,1413223200.0
2014279N11096,23.6421,81.4798,1413234000.0
2014279N11096,24.8000,81.5000,1413244800.0
2014279N11096,25.1000,81.6000,1413255600.0
2014279N11096,25.6000,81.7000,1413266400.0
2014279N11096,26.3000,81.8000,1413277200.0
2014297N11062,10.8000,62.1000,1414065600.0
2014297N11062,10.9625,61.9425,1414076400.0
2014297N11062,11.1000,61.8000,1414087200.0
2014297N11062,11.2000,61.6850,1414098000.0
2014297N11062,11.3000,61.6000,1414108800.0
2014297N11062,11.4500,61.5200,1414119600.0
2014297N11062,11.6000,61.5000,1414130400.0
2014297N11062,11.7075,61.5700,1414141200.0
2014297N11062,11.8000,61.7000,1414152000.0
2014297N11062,11.8925,61.8425,1414162800.0
2014297N11062,12.0000,62.0000,1414173600.0
2014297N11062,12.1200,62.1650,1414184400.0
2014297N11062,12.3400,62.1400,1414195200.0
2014297N11062,12.5516,62.0617,1414206000.0
2014297N11062,12.7286,62.0143,1414216800.0
2014297N11062,12.9741,61.9298,1414227600.0
2014297N11062,13.2500,61.9000,1414238400.0
2014297N11062,13.3461,61.9089,1414249200.0
2014297N11062,13.4500,62.0000,1414260000.0
2014297N11062,13.7785,62.2740,1414270800.0
2014297N11062,14.0500,62.5000,1414281600.0
2014297N11062,14.0787,62.5000,1414292400.0
2014297N11062,14.1500,62.5000,1414303200.0
2014297N11062,14.1712,62.5037,1414314000.0
2014297N11062,14.2500,62.5000,1414324800.0
2014297N11062,14.3463,62.4788,1414335600.0
2014297N11062,14.4500,62.4500,1414346400.0
2014297N11062,14.5537,62.4325,1414357200.0
2014297N11062,14.7500,62.4000,1414368000.0
2014297N11062,14.8250,62.3287,1414378800.0
2014297N11062,14.8500,62.2500,1414389600.0
2014297N11062,14.9000,62.1963,1414400400.0
2014297N11062,15.0000,62.1500,1414411200.0
2014297N11062,15.0675,62.1075,1414422000.0
2014297N11062,15.2000,62.0500,1414432800.0
2014297N11062,15.4350,61.8426,1414443600.0
2014297N11062,15.6000,61.7500,1414454400.0
2014297N11062,15.7600,61.6812,1414465200.0
2014297N11062,15.9500,61.6500,1414476000.0
2014297N11062,16.3350,61.6824,1414486800.0
2014297N11062,16.7500,61.8000,1414497600.0
2014297N11062,17.2438,61.7539,1414508400.0
2014297N11062,17.6500,61.7000,1414519200.0
2014297N11062,17.9400,61.6850,1414530000.0
2014297N11062,18.1000,61.8000,1414540800.0
2014297N11062,18.4750,61.8350,1414551600.0
2014297N11062,18.7000,61.9000,1414562400.0
2014297N11062,18.8325,61.9813,1414573200.0
2014297N11062,19.0000,62.2000,1414584000.0
2014297N11062,19.1675,62.5175,1414594800.0
2014297N11062,19.2500,62.8500,1414605600.0
2014297N11062,19.3750,63.1575,1414616400.0
2014297N11062,19.5500,63.5500,1414627200.0
2014297N11062,19.7900,63.9288,1414638000.0
2014297N11062,20.0500,64.1500,1414648800.0
2014297N11062,20.0713,64.3826,1414659600.0
2014297N11062,20.2500,64.5500,1414670400.0
2014297N11062,20.3862,64.6425,1414681200.0
2014297N11062,20.4857,64.7571,1414692000.0
2014297N11062,20.6050,64.9434,1414702800.0
2014297N11062,20.7000,65.0200,1414713600.0
2014297N11062,20.8425,65.0725,1414724400.0
2014297N11062,21.0000,65.1000,1414735200.0
2014297N11062,21.2000,65.0800,1414746000.0
2014297N11062,21.4000,65.0000,1414756800.0
2014297N11062,21.5800,64.8801,1414767600.0
2014297N11062,21.7000,64.7000,1414778400.0
2014297N11062,21.7226,64.4574,1414789200.0
2014297N11062,21.7000,64.2000,1414800000.0
2014297N11062,21.6999,64.0000,1414810800.0
2014297N11062,21.7000,63.8000,1414821600.0
2014297N11062,21.7001,63.5625,1414832400.0
2014297N11062,21.7000,63.3000,1414843200.0
2014309N13088,12.8000,87.8000,1415145600.0
2014309N13088,12.8875,87.7000,1415156400.0
2014309N13088,13.0000,87.6000,1415167200.0
2014309N13088,13.1200,87.5000,1415178000.0
2014309N13088,13.2000,87.4333,1415188800.0
2014309N13088,13.3196,87.3857,1415199600.0
2014309N13088,13.5000,87.3500,1415210400.0
2014309N13088,13.6742,87.2625,1415221200.0
2014309N13088,13.8000,87.2500,1415232000.0
2014309N13088,13.8151,87.4277,1415242800.0
2014309N13088,13.7500,87.6500,1415253600.0
2014309N13088,13.7267,87.8927,1415264400.0
2014309N13088,13.7000,88.1000,1415275200.0
2014309N13088,13.6237,88.1812,1415286000.0
2014309N13088,13.6000,88.1500,1415296800.0
2014309N13088,13.7115,88.0140,1415307600.0
2014309N13088,13.9000,87.8500,1415318400.0
2014309N13088,14.1150,87.7401,1415329200.0
2014309N13088,14.2000,87.6000,1415340000.0
2014309N13088,14.2078,87.4920,1415350800.0
2014309N13088,14.2000,87.3500,1415361600.0
2014309N13088,14.2425,87.1337,1415372400.0
2014309N13088,14.3000,86.8286,1415383200.0
2014309N13088,14.3859,86.4226,1415394000.0
2014309N13088,14.4600,85.9400,1415404800.0
2014309N13088,14.4373,85.4499,1415415600.0
2014309N13088,14.3000,85.1000,1415426400.0
2014309N13088,14.1275,84.6648,1415437200.0
2014309N13088,14.0000,84.2000,1415448000.0
2014309N13088,13.9975,83.7276,1415458800.0
2014309N13088,14.1000,83.3000,1415469600.0
2014309N13088,14.2774,82.9700,1415480400.0
2014309N13088,14.5000,82.7000,1415491200.0
2014309N13088,14.7076,82.4475,1415502000.0
2014309N13088,14.9000,82.2000,1415512800.0
2015157N13069,13.1000,68.5000,1433570400.0
2015157N13069,13.4500,68.5599,1433581200.0
2015157N13069,13.8000,68.6000,1433592000.0
2015157N13069,14.1500,68.6075,1433602800.0
2015157N13069,14.5000,68.6000,1433613600.0
2015157N13069,14.8650,68.6075,1433624400.0
2015157N13069,15.2000,68.6000,1433635200.0
2015157N13069,15.2600,68.5400,1433646000.0
2015157N13069,15.4667,68.4000,1433656800.0
2015157N13069,15.8160,68.3008,1433667600.0
2015157N13069,16.2000,68.2500,1433678400.0
2015157N13069,16.5318,68.2815,1433689200.0
2015157N13069,16.8500,68.2500,1433700000.0
2015157N13069,17.2432,68.0473,1433710800.0
2015157N13069,17.7000,67.5500,1433721600.0
2015157N13069,17.9635,67.1588,1433732400.0
2015157N13069,18.0000,67.0000,1433743200.0
2015157N13069,18.4599,66.6175,1433754000.0
2015157N13069,18.7000,66.4000,1433764800.0
2015157N13069,18.9462,66.1037,1433775600.0
2015157N13069,19.3000,65.7000,1433786400.0
2015157N13069,19.6574,65.3650,1433797200.0
2015157N13069,20.1000,65.0500,1433808000.0
2015157N13069,20.2189,64.8000,1433818800.0
2015157N13069,20.4500,64.3500,1433829600.0
2015157N13069,20.6361,63.7924,1433840400.0
2015157N13069,20.9500,63.2500,1433851200.0
2015157N13069,21.0863,62.8075,1433862000.0
2015157N13069,21.1000,62.6000,1433872800.0
2015157N13069,21.1576,62.2812,1433883600.0
2015157N13069,21.1500,62.0000,1433894400.0
2015157N13069,21.1287,61.7525,1433905200.0
2015157N13069,21.1000,61.5500,1433916000.0
2015157N13069,21.0287,61.2887,1433926800.0
2015157N13069,21.0000,61.2500,1433937600.0
2015157N13069,20.7829,61.0830,1433948400.0
2015157N13069,20.7500,61.1000,1433959200.0
2015157N13069,20.8000,61.1500,1433970000.0
2015157N13069,20.8000,60.9000,1433980800.0
2015157N13069,20.8101,60.7659,1433991600.0
2015157N13069,20.8000,60.5500,1434002400.0
2015157N13069,20.8000,60.3675,1434013200.0
2015157N13069,20.8000,60.1500,1434024000.0
2015157N13069,20.8000,59.9425,1434034800.0
2015157N13069,20.8000,59.9000,1434045600.0
2015157N13069,20.8038,59.8250,1434056400.0
2015157N13069,20.8000,59.7500,1434067200.0
2015157N13069,20.7800,59.7062,1434078000.0
2015157N13069,20.7500,59.6500,1434088800.0
2015171N18086,18.0000,86.0000,1434769200.0
2015171N18086,18.5000,86.0000,1434780000.0
2015171N18086,18.8217,85.7741,1434790800.0
2015171N18086,19.0000,85.5000,1434801600.0
2015171N18086,19.0999,85.4423,1434812400.0
2015171N18086,19.2000,85.4000,1434823200.0
2015171N18086,19.4194,85.1797,1434834000.0
2015171N18086,19.7000,85.0000,1434844800.0
2015171N18086,20.0000,85.0000,1434855600.0
2015171N18086,20.0000,84.5000,1434866400.0
2015171N18086,20.1987,84.3976,1434877200.0
2015171N18086,20.5000,84.5000,1434888000.0
2015171N18086,20.7671,84.5343,1434898800.0
2015171N18086,21.0000,84.5000,1434909600.0
2015173N20067,20.0000,67.0000,1434942000.0
2015173N20067,20.0000,67.0000,1434952800.0
2015173N20067,19.9859,66.8979,1434963600.0
2015173N20067,20.0000,67.0000,1434974400.0
2015173N20067,20.0785,67.6749,1434985200.0
2015173N20067,20.2000,68.5000,1434996000.0
